X_Block	Y_Block	X	Y	Feature_ID	Reporter_ID	Nucleic_acid_type	Reporter_chr_coords	Composite	Composite_chr_coords
1	1	124	30	10116	A_25_P00012053	miRNA	"[36.3:17:44064893-44064912:-,36.3:12:52671815-52671834:+]"	"hsa-miR-196a-1|MI0000238,hsa-miR-196a-2|MI0000279"	"[36.3:17:44064851-44064920:-,36.3:12:52671789-52671898:+]"
1	1	124	31	10117	A_25_P00010769	miRNA	[36.3:17:6861710-6861728:-]	hsa-miR-195|MI0000489	[36.3:17:6861658-6861744:-]
1	1	124	32	10118	A_25_P00010687	miRNA	[36.3:19:58869302-58869318:+]	hsa-miR-498|MI0003142	[36.3:19:58869263-58869386:+]
1	1	124	33	10119	A_25_P00010707	miRNA	[36.3:14:100591522-100591538:+]	hsa-miR-485|MI0002469	[36.3:14:100591509-100591581:+]
1	1	124	34	10120	A_25_P00011663	miRNA	[ebv:ebv|NC_007605.1:139132-139145:+]	ebv-miR-BART3|MI0003725	[ebv:ebv|NC_007605.1:139076-139154:+]
1	1	124	35	10121	A_25_P00012595	miRNA	[36.3:19:58924961-58924977:+]	hsa-miR-518e|MI0003169	[36.3:19:58924904-58924991:+]
1	1	124	36	10122	A_25_P00010785	miRNA	[36.3:3:44878404-44878417:+]	hsa-miR-564|MI0003570	[36.3:3:44878384-44878477:+]
1	1	124	37	10123	NC2_00106057	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	124	38	10124	A_25_P00013218	miRNA	[36.3:9:110848332-110848352:-]	hsa-miR-32|MI0000090	[36.3:9:110848330-110848399:-]
1	1	124	39	10125	A_25_P00011052	miRNA	[36.3:7:5501991-5502002:-]	hsa-miR-589|MI0003599	[36.3:7:5501976-5502074:-]
1	1	124	40	10126	A_25_P00010531	miRNA	[36.3:14:100420591-100420608:+]	hsa-miR-432|MI0003133	[36.3:14:100420573-100420666:+]
1	1	124	41	10127	A_25_P00014934	miRNA	[36.3:19:2185061-2185077:-]	hsa-miR-1227|MI0006316	[36.3:19:2185061-2185148:-]
1	1	124	43	10129	A_25_P00010700	miRNA	"[36.3:19:10789145-10789163:-,36.3:1:170380355-170380373:-]"	"hsa-miR-199a-1|MI0000242,hsa-miR-199a-2|MI0000281"	"[36.3:19:10789102-10789172:-,36.3:1:170380298-170380407:-]"
1	1	124	44	10130	A_25_P00013671	miRNA	[36.3:11:78790724-78790741:-]	hsa-miR-708|MI0005543	[36.3:11:78790714-78790801:-]
1	1	124	45	10131	A_25_P00010984	miRNA	[36.3:4:113788482-113788501:-]	hsa-miR-367|MI0000775	[36.3:4:113788479-113788546:-]
1	1	124	46	10132	A_25_P00013323	miRNA	[36.3:7:129202004-129202018:-]	hsa-miR-183|MI0000273	[36.3:7:129201981-129202090:-]
1	1	124	48	10134	A_25_P00010355	miRNA	[36.3:14:100420638-100420654:+]	hsa-miR-432|MI0003133	[36.3:14:100420573-100420666:+]
1	1	124	50	10136	dmr_31a_18	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	124	51	10137	A_25_P00010872	miRNA	[36.3:9:139852715-139852729:+]	hsa-miR-602|MI0003615	[36.3:9:139852692-139852789:+]
1	1	124	52	10138	A_25_P00011002	miRNA	"[36.3:1:154656808-154656826:-,36.3:5:87998476-87998494:-,36.3:15:87712271-87712289:+]"	"hsa-miR-9-1|MI0000466,hsa-miR-9-2|MI0000467,hsa-miR-9-3|MI0000468"	"[36.3:1:154656757-154656845:-,36.3:5:87998427-87998513:-,36.3:15:87712252-87712341:+]"
1	1	124	55	10141	A_25_P00013595	miRNA	"[36.3:17:26911159-26911169:+,36.3:16:14305349-14305359:+]"	"hsa-miR-193a|MI0000487,hsa-miR-193b|MI0003137"	"[36.3:17:26911128-26911215:+,36.3:16:14305325-14305407:+]"
1	1	124	56	10142	A_25_P00010048	miRNA	[36.3:X:53599985-53600004:-]	hsa-miR-98|MI0000100	[36.3:X:53599909-53600027:-]
1	1	124	57	10143	A_25_P00012130	miRNA	[36.3:X:65155506-65155525:+]	hsa-miR-223|MI0000300	[36.3:X:65155437-65155546:+]
1	1	124	58	10144	A_25_P00014856	miRNA	[36.3:14:100561873-100561892:+]	hsa-miR-323|MI0000807	[36.3:14:100561822-100561907:+]
1	1	124	59	10145	A_25_P00013099	miRNA	[36.3:1:117438802-117438821:+]	hsa-miR-942|MI0005767	[36.3:1:117438788-117438873:+]
1	1	124	60	10146	A_25_P00010529	miRNA	[36.3:6:52117165-52117179:+]	hsa-miR-206|MI0000490	[36.3:6:52117106-52117191:+]
1	1	124	61	10147	A_25_P00011044	miRNA	[36.3:X:49661089-49661104:+]	hsa-miR-501|MI0003185	[36.3:X:49661070-49661153:+]
1	1	124	62	10148	A_25_P00011238	miRNA	[36.3:11:64968530-64968544:+]	hsa-miR-612|MI0003625	[36.3:11:64968505-64968604:+]
1	1	124	63	10149	A_25_P00012725	miRNA	[36.3:4:38546077-38546094:+]	hsa-miR-574|MI0003581	[36.3:4:38546048-38546143:+]
1	1	124	65	10151	A_25_P00010053	miRNA	"[36.3:7:130212766-130212786:-,36.3:1:206042418-206042438:-]"	"hsa-miR-29b-1|MI0000105,hsa-miR-29b-2|MI0000107"	"[36.3:7:130212758-130212838:-,36.3:1:206042411-206042491:-]"
1	1	124	66	10152	A_25_P00013412	miRNA	[36.3:12:6943544-6943558:+]	hsa-miR-141|MI0000457	[36.3:12:6943521-6943615:+]
1	1	124	67	10153	A_25_P00010431	miRNA	[36.3:16:15644665-15644680:+]	hsa-miR-484|MI0002468	[36.3:16:15644652-15644730:+]
1	1	124	68	10154	A_25_P00014818	miRNA	"[36.3:13:49521164-49521182:-,36.3:3:161605239-161605257:+]"	"hsa-miR-16-1|MI0000070,hsa-miR-16-2|MI0000115"	"[36.3:13:49521110-49521198:-,36.3:3:161605227-161605307:+]"
1	1	124	69	10155	A_25_P00010737	miRNA	"[36.3:8:124429470-124429486:-,36.3:17:62898082-62898098:-]"	"hsa-miR-548d-1|MI0003668,hsa-miR-548d-2|MI0003671"	"[36.3:8:124429455-124429551:-,36.3:17:62898067-62898163:-]"
1	1	124	70	10156	A_25_P00010221	miRNA	[36.3:5:54502171-54502189:-]	hsa-miR-449a|MI0001648	[36.3:5:54502117-54502207:-]
1	1	124	71	10157	A_25_P00011629	miRNA	[36.3:3:15890338-15890351:+]	hsa-miR-563|MI0003569	[36.3:3:15890282-15890360:+]
1	1	124	72	10158	A_25_P00010716	miRNA	[36.3:19:58906088-58906104:+]	hsa-miR-524|MI0003160	[36.3:19:58906068-58906154:+]
1	1	124	73	10159	A_25_P00010607	miRNA	[36.3:16:68524508-68524528:+]	hsa-miR-140|MI0000456	[36.3:16:68524485-68524584:+]
1	1	124	74	10160	A_25_P00013181	miRNA	[36.3:19:13808444-13808456:-]	hsa-miR-23a|MI0000079	[36.3:19:13808401-13808473:-]
1	1	124	75	10161	A_25_P00011882	miRNA	[hcmv:hcmv|NC_001347.5:49543-49559:-]	hcmv-miR-UL36|MI0001679	[hcmv:hcmv|NC_001347.5:49495-49569:-]
1	1	124	76	10162	A_25_P00011476	miRNA	[36.3:14:100388507-100388521:+]	hsa-miR-770|MI0005118	[36.3:14:100388480-100388577:+]
1	1	124	77	10163	A_25_P00014130	miRNA	[36.3:19:58908469-58908487:+]	hsa-miR-519d|MI0003162	[36.3:19:58908413-58908500:+]
1	1	124	78	10164	A_25_P00013092	miRNA	"[36.3:20:62021302-62021314:+,36.3:20:62021553-62021565:+,36.3:20:62021609-62021621:+,36.3:20:62021665-62021677:+,36.3:20:62021721-62021733:+,36.3:20:62021358-62021370:+,36.3:20:62021414-62021426:+]"	"hsa-miR-941-1|MI0005763,hsa-miR-941-2|MI0005764,hsa-miR-941-2|MI0005764,hsa-miR-941-3|MI0005765,hsa-miR-941-3|MI0005765,hsa-miR-941-4|MI0005766,hsa-miR-941-4|MI0005766"	"[36.3:20:62021238-62021326:+,36.3:20:62021545-62021633:+,36.3:20:62021545-62021633:+,36.3:20:62021657-62021745:+,36.3:20:62021657-62021745:+,36.3:20:62021345-62021435:+,36.3:20:62021345-62021435:+]"
1	1	124	79	10165	A_25_P00013078	miRNA	[36.3:8:144967129-144967143:-]	hsa-miR-937|MI0005759	[36.3:8:144967115-144967200:-]
1	1	124	80	10166	A_25_P00012786	miRNA	[36.3:12:52714026-52714039:+]	hsa-miR-615|MI0003628	[36.3:12:52714001-52714096:+]
1	1	124	81	10167	A_25_P00011993	miRNA	[36.3:13:90801017-90801033:+]	hsa-miR-18a|MI0000072	[36.3:13:90801006-90801076:+]
1	1	124	82	10168	A_25_P00013154	miRNA	[36.3:13:90801060-90801074:+]	hsa-miR-18a|MI0000072	[36.3:13:90801006-90801076:+]
1	1	125	1	10169	A_25_P00013962	miRNA	[36.3:15:60903224-60903244:+]	hsa-miR-190|MI0000486	[36.3:15:60903209-60903293:+]
1	1	125	2	10170	A_25_P00010775	miRNA	[36.3:5:54502291-54502309:-]	hsa-miR-449b|MI0003673	[36.3:5:54502231-54502327:-]
1	1	125	3	10171	A_25_P00013822	miRNA	[hiv1:hiv1|NC_001802.1:8756-8773:+]	hiv1-miR-N367|MI0006104	[hiv1:hiv1|NC_001802.1:8711-8780:+]
1	1	125	4	10172	A_25_P00010294	miRNA	"[36.3:19:58917289-58917307:+,36.3:19:58937635-58937653:+]"	"hsa-miR-520g|MI0003166,hsa-miR-520h|MI0003175"	"[36.3:19:58917232-58917321:+,36.3:19:58937578-58937665:+]"
1	1	125	5	10173	A_25_P00013798	miRNA	[ebv:ebv|NC_007605.1:146443-146460:+]	ebv-miR-BART7|MI0003729	[ebv:ebv|NC_007605.1:146425-146510:+]
1	1	125	6	10174	A_25_P00010438	miRNA	[36.3:22:20337648-20337664:+]	hsa-miR-130b|MI0000748	[36.3:22:20337593-20337674:+]
1	1	125	7	10175	A_25_P00010961	miRNA	[36.3:5:168623198-168623215:-]	hsa-miR-585|MI0003592	[36.3:5:168623183-168623276:-]
1	1	125	8	10176	A_25_P00010398	miRNA	[36.3:10:52729361-52729376:+]	hsa-miR-605|MI0003618	[36.3:10:52729339-52729421:+]
1	1	125	9	10177	A_25_P00012978	miRNA	[36.3:1:152432813-152432832:-]	hsa-miR-190b|MI0005545	[36.3:1:152432765-152432843:-]
1	1	125	10	10178	A_25_P00010987	miRNA	[36.3:2:219574614-219574627:-]	hsa-miR-375|MI0000783	[36.3:2:219574611-219574674:-]
1	1	125	11	10179	A_25_P00010916	miRNA	[36.3:10:29873954-29873968:-]	hsa-miR-604|MI0003617	[36.3:10:29873939-29874032:-]
1	1	125	12	10180	A_25_P00010962	miRNA	[36.3:5:168623198-168623214:-]	hsa-miR-585|MI0003592	[36.3:5:168623183-168623276:-]
1	1	125	13	10181	A_25_P00013115	miRNA	"[36.3:9:95978116-95978136:+,36.3:22:44887344-44887364:+]"	"hsa-let-7a-1|MI0000060,hsa-let-7a-3|MI0000062"	"[36.3:9:95978060-95978139:+,36.3:22:44887293-44887366:+]"
1	1	125	14	10182	A_25_P00011748	miRNA	[hcmv:hcmv|NC_001347.5:221447-221455:-]	hcmv-miR-US33|MI0001686	[hcmv:hcmv|NC_001347.5:221406-221475:-]
1	1	125	16	10184	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	125	17	10185	NC2_00079215	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	125	18	10186	A_25_P00010450	miRNA	[36.3:12:115070763-115070782:-]	hsa-miR-620|MI0003634	[36.3:12:115070748-115070842:-]
1	1	125	19	10187	A_25_P00011999	miRNA	"[36.3:3:37985915-37985929:+,36.3:12:56504708-56504722:-]"	"hsa-miR-26a-1|MI0000083,hsa-miR-26a-2|MI0000750"	"[36.3:3:37985899-37985975:+,36.3:12:56504659-56504742:-]"
1	1	125	20	10188	A_25_P00012301	miRNA	[36.3:1:40992635-40992651:+]	hsa-miR-30e|MI0000749	[36.3:1:40992614-40992705:+]
1	1	125	21	10189	A_25_P00010981	miRNA	"[36.3:3:52303326-52303348:-,36.3:12:96481743-96481765:+]"	"hsa-miR-135a-1|MI0000452,hsa-miR-135a-2|MI0000453"	"[36.3:3:52303275-52303364:-,36.3:12:96481721-96481820:+]"
1	1	125	22	10190	A_25_P00011999	miRNA	"[36.3:3:37985915-37985929:+,36.3:12:56504708-56504722:-]"	"hsa-miR-26a-1|MI0000083,hsa-miR-26a-2|MI0000750"	"[36.3:3:37985899-37985975:+,36.3:12:56504659-56504742:-]"
1	1	125	23	10191	A_25_P00013643	miRNA	[36.3:14:65007627-65007645:+]	hsa-miR-625|MI0003639	[36.3:14:65007573-65007657:+]
1	1	125	24	10192	A_25_P00010986	miRNA	[36.3:2:219574614-219574628:-]	hsa-miR-375|MI0000783	[36.3:2:219574611-219574674:-]
1	1	125	25	10193	dmr_285_19	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	125	26	10194	A_25_P00013436	miRNA	[36.3:14:100420841-100420861:+]	hsa-miR-136|MI0000475	[36.3:14:100420792-100420873:+]
1	1	125	27	10195	A_25_P00010578	miRNA	[36.3:8:141811868-141811884:-]	hsa-miR-151|MI0000809	[36.3:8:141811845-141811934:-]
1	1	125	28	10196	NC2_00106057	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	125	29	10197	A_25_P00010984	miRNA	[36.3:4:113788482-113788501:-]	hsa-miR-367|MI0000775	[36.3:4:113788479-113788546:-]
1	1	125	30	10198	A_25_P00012733	miRNA	[36.3:4:110629319-110629339:+]	hsa-miR-576|MI0003583	[36.3:4:110629303-110629400:+]
1	1	125	31	10199	A_25_P00012667	miRNA	[36.3:X:146126190-146126205:-]	hsa-miR-508|MI0003195	[36.3:X:146126123-146126237:-]
1	1	125	32	10200	A_25_P00010313	miRNA	[36.3:3:172307162-172307181:-]	hsa-miR-569|MI0003576	[36.3:3:172307147-172307242:-]
1	1	125	33	10201	A_25_P00012596	miRNA	[36.3:19:58924960-58924977:+]	hsa-miR-518e|MI0003169	[36.3:19:58924904-58924991:+]
1	1	125	34	10202	A_25_P00013551	miRNA	[36.3:1:203684074-203684088:-]	hsa-miR-135b|MI0000810	[36.3:1:203684053-203684149:-]
1	1	125	35	10203	A_25_P00011759	miRNA	[kshv:kshv|NC_003409.1:117729-117740:-]	kshv-miR-K12-12|MI0004987	[kshv:kshv|NC_003409.1:117674-117771:-]
1	1	125	36	10204	A_25_P00013159	miRNA	[36.3:13:90801160-90801180:+]	hsa-miR-19a|MI0000073	[36.3:13:90801146-90801227:+]
1	1	125	37	10205	A_25_P00012013	miRNA	[36.3:7:130212047-130212066:-]	hsa-miR-29a|MI0000087	[36.3:7:130212046-130212109:-]
1	1	125	38	10206	A_25_P00014865	miRNA	[36.3:14:100565778-100565792:+]	hsa-miR-494|MI0003134	[36.3:14:100565724-100565804:+]
1	1	125	39	10207	A_25_P00011301	miRNA	[36.3:X:151312575-151312591:-]	hsa-miR-767|MI0003763	[36.3:X:151312549-151312657:-]
1	1	125	40	10208	A_25_P00011086	miRNA	[36.3:4:8057939-8057957:-]	hsa-miR-95|MI0000097	[36.3:4:8057928-8058008:-]
1	1	125	42	10210	A_25_P00012585	miRNA	"[36.3:19:58915182-58915196:+,36.3:19:58926090-58926104:+,36.3:19:58934419-58934433:+,36.3:19:58949102-58949116:+]"	"hsa-miR-520d|MI0003164,hsa-miR-518a-1|MI0003170,hsa-miR-518a-2|MI0003173,hsa-miR-527|MI0003179"	"[36.3:19:58915162-58915248:+,36.3:19:58926072-58926156:+,36.3:19:58934399-58934485:+,36.3:19:58949084-58949168:+]"
1	1	125	43	10211	A_25_P00013329	miRNA	[36.3:12:52671859-52671871:+]	hsa-miR-196a-2|MI0000279	[36.3:12:52671789-52671898:+]
1	1	125	45	10213	A_25_P00010093	miRNA	[36.3:12:93752338-93752356:+]	hsa-miR-492|MI0003131	[36.3:12:93752305-93752420:+]
1	1	125	48	10216	A_25_P00013405	miRNA	[36.3:3:52303288-52303298:-]	hsa-miR-135a-1|MI0000452	[36.3:3:52303275-52303364:-]
1	1	125	49	10217	A_25_P00011730	miRNA	[hcmv:hcmv|NC_001347.5:216386-216396:-]	hcmv-miR-US25-2|MI0001685	[hcmv:hcmv|NC_001347.5:216382-216471:-]
1	1	125	50	10218	A_25_P00013775	miRNA	[ebv:ebv|NC_007605.1:139958-139975:+]	ebv-miR-BART17|MI0004990	[ebv:ebv|NC_007605.1:139894-139995:+]
1	1	125	51	10219	dmr_308_21	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	125	52	10220	A_25_P00010868	miRNA	[36.3:11:64415251-64415269:-]	hsa-miR-192|MI0000234	[36.3:11:64415185-64415294:-]
1	1	125	54	10222	A_25_P00011763	miRNA	[hcmv:hcmv|NC_006273.2:193596-193607:+]	hcmv-miR-UL148D|MI0001681	[hcmv:hcmv|NC_006273.2:193538-193609:+]
1	1	125	55	10223	A_25_P00014818	miRNA	"[36.3:13:49521164-49521182:-,36.3:3:161605239-161605257:+]"	"hsa-miR-16-1|MI0000070,hsa-miR-16-2|MI0000115"	"[36.3:13:49521110-49521198:-,36.3:3:161605227-161605307:+]"
1	1	125	56	10224	A_25_P00014884	miRNA	[36.3:X:49666003-49666018:+]	hsa-miR-502|MI0003186	[36.3:X:49665946-49666031:+]
1	1	125	57	10225	A_25_P00012001	miRNA	[36.3:2:218975626-218975644:+]	hsa-miR-26b|MI0000084	[36.3:2:218975613-218975689:+]
1	1	125	58	10226	A_25_P00011966	miRNA	[36.3:17:63932247-63932266:-]	hsa-miR-635|MI0003650	[36.3:17:63932187-63932284:-]
1	1	125	59	10227	A_25_P00013558	miRNA	[36.3:7:129923240-129923260:+]	hsa-miR-335|MI0000816	[36.3:7:129923188-129923281:+]
1	1	125	60	10228	A_25_P00012639	miRNA	[36.3:X:49661128-49661141:+]	hsa-miR-501|MI0003185	[36.3:X:49661070-49661153:+]
1	1	125	61	10229	A_25_P00010268	miRNA	[36.3:14:100601599-100601612:+]	hsa-miR-412|MI0002464	[36.3:14:100601537-100601627:+]
1	1	125	62	10230	A_25_P00013375	miRNA	[36.3:9:96887332-96887351:+]	hsa-miR-23b|MI0000439	[36.3:9:96887311-96887407:+]
1	1	125	63	10231	A_25_P00010933	miRNA	[36.3:3:115518072-115518090:-]	hsa-miR-568|MI0003574	[36.3:3:115518012-115518106:-]
1	1	125	64	10232	A_25_P00012685	miRNA	"[36.3:X:146168476-146168493:-,36.3:X:146171167-146171184:-,36.3:X:146173865-146173882:-]"	"hsa-miR-514-1|MI0003198,hsa-miR-514-2|MI0003199,hsa-miR-514-3|MI0003200"	"[36.3:X:146168457-146168554:-,36.3:X:146171153-146171240:-,36.3:X:146173851-146173938:-]"
1	1	125	65	10233	A_25_P00014866	miRNA	[36.3:17:6862022-6862039:-]	hsa-miR-497|MI0003138	[36.3:17:6861954-6862065:-]
1	1	125	66	10234	A_25_P00012320	miRNA	[36.3:14:100447284-100447297:+]	hsa-miR-370|MI0000778	[36.3:14:100447229-100447303:+]
1	1	125	68	10236	A_25_P00010794	miRNA	[36.3:X:73354952-73354969:-]	hsa-miR-421|MI0003685	[36.3:X:73354937-73355021:-]
1	1	125	69	10237	A_25_P00010116	miRNA	[36.3:14:100595898-100595916:+]	hsa-miR-154|MI0000480	[36.3:14:100595845-100595928:+]
1	1	125	70	10238	A_25_P00010535	miRNA	[36.3:12:12960091-12960105:+]	hsa-miR-614|MI0003627	[36.3:12:12960030-12960119:+]
1	1	125	71	10239	A_25_P00013006	miRNA	[36.3:14:100411172-100411184:+]	hsa-miR-665|MI0005563	[36.3:14:100411123-100411194:+]
1	1	125	72	10240	A_25_P00010380	miRNA	[36.3:14:100602856-100602876:+]	hsa-miR-656|MI0003678	[36.3:14:100602814-100602891:+]
1	1	125	73	10241	A_25_P00010960	miRNA	[36.3:5:168623198-168623216:-]	hsa-miR-585|MI0003592	[36.3:5:168623183-168623276:-]
1	1	125	74	10242	A_25_P00013477	miRNA	[36.3:11:64415416-64415432:-]	hsa-miR-194-2|MI0000732	[36.3:11:64415403-64415487:-]
1	1	125	75	10243	A_25_P00012618	miRNA	"[36.3:19:58951827-58951844:+,36.3:19:58956219-58956236:+]"	"hsa-miR-516a-1|MI0003180,hsa-miR-516a-2|MI0003181"	"[36.3:19:58951807-58951896:+,36.3:19:58956199-58956288:+]"
1	1	125	76	10244	A_25_P00010043	miRNA	[36.3:X:133131121-133131137:-]	hsa-miR-363|MI0000764	[36.3:X:133131074-133131148:-]
1	1	125	77	10245	A_25_P00011002	miRNA	"[36.3:1:154656808-154656826:-,36.3:5:87998476-87998494:-,36.3:15:87712271-87712289:+]"	"hsa-miR-9-1|MI0000466,hsa-miR-9-2|MI0000467,hsa-miR-9-3|MI0000468"	"[36.3:1:154656757-154656845:-,36.3:5:87998427-87998513:-,36.3:15:87712252-87712341:+]"
1	1	125	79	10247	A_25_P00011805	miRNA	[ebv:ebv|NC_007605.1:152755-152768:+]	ebv-miR-BART2|MI0001068	[ebv:ebv|NC_007605.1:152745-152806:+]
1	1	125	80	10248	hur_6_27	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	125	81	10249	A_25_P00010995	miRNA	[36.3:11:558112-558127:-]	hsa-miR-210|MI0000286	[36.3:11:558089-558198:-]
1	1	125	82	10250	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	126	1	10251	A_25_P00013363	miRNA	[36.3:3:52277336-52277350:-]	hsa-let-7g|MI0000433	[36.3:3:52277334-52277417:-]
1	1	126	2	10252	A_25_P00012720	miRNA	[36.3:3:196911515-196911532:+]	hsa-miR-570|MI0003577	[36.3:3:196911452-196911548:+]
1	1	126	3	10253	A_25_P00013117	miRNA	[36.3:22:44888297-44888310:+]	hsa-let-7b|MI0000063	[36.3:22:44888230-44888312:+]
1	1	126	4	10254	A_25_P00011320	miRNA	[36.3:1:153582780-153582795:-]	hsa-miR-555|MI0003561	[36.3:1:153582765-153582860:-]
1	1	126	5	10255	NC1_00000215	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	126	6	10256	A_25_P00013660	miRNA	[36.3:X:144884004-144884018:-]	hsa-miR-888|MI0005537	[36.3:X:144883994-144884070:-]
1	1	126	8	10258	A_25_P00010547	miRNA	[36.3:12:6943584-6943600:+]	hsa-miR-141|MI0000457	[36.3:12:6943521-6943615:+]
1	1	126	9	10259	A_25_P00011132	miRNA	[36.3:2:47458334-47458353:+]	hsa-miR-559|MI0003565	[36.3:2:47458318-47458413:+]
1	1	126	11	10261	A_25_P00012806	miRNA	[36.3:14:30553626-30553645:-]	hsa-miR-624|MI0003638	[36.3:14:30553603-30553699:-]
1	1	126	12	10262	A_25_P00012986	miRNA	[36.3:17:11925960-11925972:+]	hsa-miR-744|MI0005559	[36.3:17:11925941-11926038:+]
1	1	126	14	10264	A_25_P00011342	miRNA	[36.3:1:155172572-155172589:-]	hsa-miR-765|MI0005116	[36.3:1:155172547-155172660:-]
1	1	126	15	10265	A_25_P00014875	miRNA	[36.3:19:58895134-58895153:+]	hsa-miR-518f|MI0003154	[36.3:19:58895081-58895167:+]
1	1	126	16	10266	A_25_P00013781	miRNA	[ebv:ebv|NC_007605.1:146003-146019:+]	ebv-miR-BART18|MI0004991	[ebv:ebv|NC_007605.1:145932-146050:+]
1	1	126	17	10267	A_25_P00010348	miRNA	[36.3:7:158018186-158018200:-]	hsa-miR-595|MI0003607	[36.3:7:158018171-158018266:-]
1	1	126	18	10268	A_25_P00014976	miRNA	[36.3:6:72169978-72169994:-]	hsa-miR-30a|MI0000088	[36.3:6:72169975-72170045:-]
1	1	126	19	10269	A_25_P00014874	miRNA	[36.3:19:58892615-58892633:+]	hsa-miR-525|MI0003152	[36.3:19:58892599-58892683:+]
1	1	126	20	10270	A_25_P00012181	miRNA	[36.3:17:53763643-53763660:-]	hsa-miR-142|MI0000458	[36.3:17:53763592-53763678:-]
1	1	126	21	10271	A_25_P00010978	miRNA	[36.3:3:49032636-49032652:-]	hsa-miR-425|MI0001448	[36.3:3:49032585-49032671:-]
1	1	126	22	10272	A_25_P00012674	miRNA	"[36.3:X:146149796-146149811:-,36.3:X:146148021-146148036:-]"	"hsa-miR-509-1|MI0003196,hsa-miR-509-2|MI0005530"	"[36.3:X:146149742-146149835:-,36.3:X:146147970-146148060:-]"
1	1	126	23	10273	A_25_P00013040	miRNA	[36.3:1:164390634-164390647:-]	hsa-miR-921|MI0005713	[36.3:1:164390604-164390659:-]
1	1	126	24	10274	A_25_P00012008	miRNA	[36.3:3:189889325-189889337:+]	hsa-miR-28|MI0000086	[36.3:3:189889263-189889348:+]
1	1	126	25	10275	A_25_P00012196	miRNA	[36.3:17:43469539-43469554:-]	hsa-miR-152|MI0000462	[36.3:17:43469526-43469612:-]
1	1	126	26	10276	A_25_P00011862	miRNA	[hcmv:hcmv|NC_001347.5:216445-216459:-]	hcmv-miR-US25-2|MI0001685	[hcmv:hcmv|NC_001347.5:216382-216471:-]
1	1	126	27	10277	A_25_P00010053	miRNA	"[36.3:7:130212766-130212786:-,36.3:1:206042418-206042438:-]"	"hsa-miR-29b-1|MI0000105,hsa-miR-29b-2|MI0000107"	"[36.3:7:130212758-130212838:-,36.3:1:206042411-206042491:-]"
1	1	126	28	10278	A_25_P00013035	miRNA	[36.3:14:22957046-22957065:-]	hsa-miR-208b|MI0005570	[36.3:14:22957036-22957112:-]
1	1	126	29	10279	A_25_P00012540	miRNA	"[36.3:19:58889477-58889494:+,36.3:19:58901337-58901354:+,36.3:19:58902539-58902556:+,36.3:19:58903830-58903847:+,36.3:19:58921999-58922016:+,36.3:19:58929963-58929980:+]"	"hsa-miR-526b|MI0003150,hsa-miR-526a-1|MI0003157,hsa-miR-520c|MI0003158,hsa-miR-518c|MI0003159,hsa-miR-526a-2|MI0003168,hsa-miR-518d|MI0003171"	"[36.3:19:58889459-58889541:+,36.3:19:58901318-58901402:+,36.3:19:58902519-58902605:+,36.3:19:58903801-58903901:+,36.3:19:58921988-58922052:+,36.3:19:58929943-58930029:+]"
1	1	126	30	10280	A_25_P00011009	miRNA	"[36.3:19:58926127-58926143:+,36.3:19:58934456-58934472:+]"	"hsa-miR-518a-1|MI0003170,hsa-miR-518a-2|MI0003173"	"[36.3:19:58926072-58926156:+,36.3:19:58934399-58934485:+]"
1	1	126	31	10281	A_25_P00010927	miRNA	[36.3:1:218357881-218357901:-]	hsa-miR-215|MI0000291	[36.3:1:218357818-218357927:-]
1	1	126	32	10282	A_25_P00012959	miRNA	[36.3:8:100618201-100618217:-]	hsa-miR-875|MI0005541	[36.3:8:100618190-100618265:-]
